"","Marca temporal","Edad, en años cumplidos","Sexo","¿En cuál sede de la UCAB estudias?","¿En cuál escuela estudias?","¿Cuál semestre cursas actualmente?","¿Cuánto temor te produce el coronavirus?","¿Cuántas medidas de prevención has adoptado en tu vida diaria para evitar contagiarte?","Describelas brevemente (opcional)","3- ¿Cómo te sientes en cuarentena?","Cuando termine la cuarentena tu crees que...","A continuación encontraras una lista de las actividades que las personas están haciendo en cuarentena, marca todas las que apliquen a tu caso."
"64",2020-04-06 16:56:31,24,"Hombre","Caracas","Economía",8,5,5,NA,"Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"65",2020-04-06 16:56:38,21,"Hombre","Caracas","Administración y Contaduría",1,2,5,"limpiar mucho la casa, usar el tapa boca al salir, lavarnos las manos y no tocar nuestra cara","Mal, necesito que esto termine pronto","Las cosas van a estar mal","Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"66",2020-04-06 16:56:47,18,"Hombre","Caracas","Ingeniera",2,3,3,"No salir de casa y lavarse las manos","Muy mal, estoy que me subo por las paredes","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy pasando tiempo en familia"
"67",2020-04-06 16:56:49,18,"Hombre","Caracas","Administración y Contaduría",1,3,4,NA,"Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando), Netflix"
"68",2020-04-06 16:58:18,18,"Hombre","Caracas","Comunicación Social",2,1,4,"Lavarse las manos, salir con tapabocas y guantes","Bien, tampoco es para tanto","Nada va a cambiar","Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia"
"69",2020-04-06 16:58:30,17,"Hombre","Caracas","Economía",2,2,4,NA,"Mal, necesito que esto termine pronto","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"70",2020-04-06 16:58:59,18,"Hombre","Caracas","Economía",1,2,4,NA,"Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy haciendo rutinas de ejercicios, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"71",2020-04-06 16:58:59,19,"Hombre","Caracas","Ciencias Sociales",4,4,4,NA,"Regular, pero no hay más remedio","Nada va a cambiar","Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"72",2020-04-06 16:59:24,20,"Mujer","Caracas","Psicología",3,3,4,"Evitar salir y acostumbrar a mis mascotas a realizar sus necesidades en cada, higienizar la casa una vez a la semana, lavarme las manos seguido, al momento de comprar ir con suéter, guantes, mascarilla, pantalón y zapatillas cerradas","Bien, tampoco es para tanto","Nada va a cambiar","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy conectado más tiempo en redes sociales, Estoy practicando danza, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy conectado con mis amigos en linea (jugando o conversando), Recuperandome de gripe"
"73",2020-04-06 16:59:57,22,"Hombre","Caracas","Economía",1,4,5,"No salir de casa, tapabocas,guantes,antivacterial","Mal, necesito que esto termine pronto","Las cosas van a estar mucho peor","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy practicando meditación/yoga, Estoy jugando videojuegos, Estoy conectado con mis amigos en linea (jugando o conversando)"
"74",2020-04-06 17:00:19,18,"Hombre","Caracas","Administración y Contaduría",3,3,5,NA,"Muy mal, estoy que me subo por las paredes","Nada va a cambiar","Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy practicando danza"
"75",2020-04-06 17:00:53,17,"Prefiero no decirlo","Caracas","Economía",2,3,4,NA,"Mal, necesito que esto termine pronto","Las cosas van a estar mal","Estoy leyendo más de lo habitual (libros, revistas), Estoy practicando meditación/yoga, Estoy escribiendo"
"76",2020-04-06 17:01:42,17,"Hombre","Caracas","Economía",1,3,3,"Lavado de manos
Tapabocas
Alcohol y antibacterial","Mal, necesito que esto termine pronto","Las cosas van a estar mal","Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"77",2020-04-06 17:02:13,18,"Hombre","Caracas","Economía",1,5,3,"No salir de casa, salir lo necesario, usar tapa bocas, desecharlo al llegar a la casa, lavarme laa manos con agua y jabón","Regular, pero no hay más remedio","Las cosas van a estar mucho mejor","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando), Estudiando la situacion economica  a nivel mundial, y principalmente como afecta la baja de precio del crudo brent en el Pais sudamericano"
"78",2020-04-06 17:03:01,23,"Mujer","Caracas","Letras",2,5,5,NA,"Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy haciendo rutinas de ejercicios, Estoy practicando meditación/yoga, Estoy escribiendo, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia"
"79",2020-04-06 17:03:04,18,"Mujer","Caracas","Derecho",3,5,5,NA,"Regular, pero no hay más remedio","Nada va a cambiar","Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy practicando danza, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia"
"80",2020-04-06 17:03:18,18,"Mujer","Caracas","Comunicación Social",2,4,5,NA,"Bien, tampoco es para tanto","Nada va a cambiar","Estoy haciendo cursos en línea, Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy practicando danza, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia"
"81",2020-04-06 17:03:25,18,"Hombre","Caracas","Economía",2,3,4,NA,"Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy haciendo rutinas de ejercicios, Estoy jugando videojuegos, Estoy pasando tiempo en familia"
"82",2020-04-06 17:03:36,18,"Hombre","Caracas","Economía",2,4,4,NA,"Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia"
"83",2020-04-06 17:03:37,18,"Mujer","Caracas","Derecho",2,3,4,NA,"Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"84",2020-04-06 17:03:46,19,"Mujer","Caracas","Psicología",2,4,5,NA,"Regular, pero no hay más remedio","Las cosas van a estar mucho peor","Estoy leyendo más de lo habitual (libros, revistas), Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy conectado con mis amigos en linea (jugando o conversando), aprendiendo otro idioma"
"85",2020-04-06 17:03:49,18,"Mujer","Guayana","Derecho",3,1,5,NA,"Bien, tampoco es para tanto","Nada va a cambiar","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy practicando meditación/yoga, Estoy escribiendo, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy practicando con un instrumento musical, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy conectado con mis amigos en linea (jugando o conversando)"
"86",2020-04-06 17:04:07,19,"Hombre","Caracas","Ingeniera",2,3,4,NA,"Bien, tampoco es para tanto","Las cosas van a estar mucho peor","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"87",2020-04-06 17:04:09,18,"Prefiero no decirlo","Caracas","Filosofía",2,2,5,"Lavado de manos seguido, desinfectar con cloro el hogar y la ropa de calle a diario, usar tapabocas, guantes y lentes cuando se sale, etc.","Bien, tampoco es para tanto","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy practicando con un instrumento musical, Estoy practicando danza, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"88",2020-04-06 17:04:12,17,"Mujer","Caracas","Ingeniera",2,4,3,"1. Limpiar todos interruptures y picaportes de la casa, asimismo, como la casa.

2. Dejar los zapatos en el patio cada vez que se salga a la calle","Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy conectado con mis amigos en linea (jugando o conversando)"
"89",2020-04-06 17:04:13,17,"Mujer","Caracas","Economía",2,3,5,NA,"Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando meditación/yoga, Estoy escribiendo, Estoy practicando con un instrumento musical"
"90",2020-04-06 17:04:41,18,"Mujer","Caracas","Economía",2,3,4,NA,"Bien, tampoco es para tanto","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"91",2020-04-06 17:04:47,19,"Hombre","Caracas","Administración y Contaduría",3,5,5,"Quedarme en casa, salir con la protección necesaria, únicamente para lo debido, limp","Mal, necesito que esto termine pronto","Las cosas van a mejorar","Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"92",2020-04-06 17:04:56,18,"Hombre","Caracas","Economía",2,3,4,"alto cuidado e higiene personal y en todo el hogar, constante aseo de la ropa e inmuebles de la casa, al salir usar guantes y tapabocas, cargar siempre antibacterial, y evitar contacto con otras personas","Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"93",2020-04-06 17:04:56,19,"Hombre","Caracas","Derecho",3,5,4,"Mascarilla
Lavado de manos ocasional 
Desinfectante","Mal, necesito que esto termine pronto","Las cosas van a estar mal","Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando meditación/yoga, Estoy escribiendo, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy practicando con un instrumento musical, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy conectado con mis amigos en linea (jugando o conversando)"
"94",2020-04-06 17:04:58,18,"Mujer","Caracas","Administración y Contaduría",4,3,4,NA,"Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy haciendo cursos en línea, Estoy viendo más television, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia"
"95",2020-04-06 17:04:59,20,"Hombre","Caracas","Economía",2,3,5,NA,"Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"96",2020-04-06 17:05:02,18,"Mujer","Caracas","Administración y Contaduría",2,3,3,"Lavado de manos, estar en casa, uso de tapabocas","Regular, pero no hay más remedio","Nada va a cambiar","Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"97",2020-04-06 17:05:20,17,"Mujer","Caracas","Economía",1,5,4,NA,"Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy conectado más tiempo en redes sociales, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
